rank 49, epoch 3, step 400 / 1362, train loss 39.15, time 29m 29s
rank 6, epoch 3, step 400 / 1362, train loss 56.61, time 29m 27s
rank 14, epoch 3, step 400 / 1362, train loss 43.20, time 29m 28s
rank 38, epoch 3, step 400 / 1362, train loss 46.36, time 29m 29s
rank 60, epoch 3, step 400 / 1362, train loss 41.91, time 29m 29s
rank 95, epoch 3, step 400 / 1362, train loss 33.36, time 29m 31s
rank 46, epoch 3, step 400 / 1362, train loss 53.03, time 29m 30s
rank 39, epoch 3, step 400 / 1362, train loss 38.94, time 29m 31s
rank 43, epoch 3, step 600 / 1362, train loss 26.80, time 29m 32s
rank 33, epoch 3, step 400 / 1362, train loss 55.95, time 29m 33s
rank 32, epoch 3, step 400 / 1362, train loss 30.84, time 29m 36s
rank 71, epoch 3, step 600 / 1362, train loss 43.79, time 29m 38s
rank 87, epoch 3, step 700 / 1362, train loss 62.41, time 29m 44s
rank 5, epoch 3, step 500 / 1362, train loss 72.76, time 29m 44s
rank 64, epoch 3, step 700 / 1362, train loss 38.41, time 29m 45s
rank 19, epoch 3, step 500 / 1362, train loss 38.46, time 29m 44s
rank 66, epoch 3, step 700 / 1362, train loss 37.16, time 29m 47s
rank 55, epoch 3, step 700 / 1362, train loss 56.95, time 29m 46s
rank 92, epoch 3, step 700 / 1362, train loss 53.20, time 29m 48s
rank 27, epoch 3, step 700 / 1362, train loss 47.59, time 29m 49s
rank 59, epoch 3, step 400 / 1362, train loss 45.97, time 29m 50s
rank 10, epoch 3, step 600 / 1362, train loss 35.40, time 29m 49s
rank 53, epoch 3, step 400 / 1362, train loss 35.40, time 29m 51s
rank 63, epoch 3, step 700 / 1362, train loss 39.12, time 29m 51s
rank 41, epoch 3, step 700 / 1362, train loss 53.92, time 29m 52s
rank 25, epoch 3, step 700 / 1362, train loss 34.42, time 29m 51s
rank 58, epoch 3, step 700 / 1362, train loss 50.69, time 29m 52s
rank 28, epoch 3, step 700 / 1362, train loss 37.39, time 29m 52s
rank 93, epoch 3, step 700 / 1362, train loss 28.27, time 29m 53s
rank 90, epoch 3, step 700 / 1362, train loss 45.74, time 29m 53s
rank 8, epoch 3, step 700 / 1362, train loss 53.24, time 29m 54s
rank 26, epoch 3, step 400 / 1362, train loss 23.19, time 29m 53s
rank 47, epoch 3, step 700 / 1362, train loss 56.78, time 29m 54s
rank 31, epoch 3, step 700 / 1362, train loss 44.99, time 29m 53s
rank 62, epoch 3, step 700 / 1362, train loss 42.24, time 29m 53s
rank 15, epoch 3, step 700 / 1362, train loss 61.01, time 29m 53s
rank 51, epoch 3, step 700 / 1362, train loss 47.31, time 29m 54s
rank 34, epoch 3, step 700 / 1362, train loss 45.68, time 29m 54s
rank 3, epoch 3, step 700 / 1362, train loss 30.74, time 29m 54s
rank 89, epoch 3, step 700 / 1362, train loss 57.68, time 29m 55s
rank 2, epoch 3, step 700 / 1362, train loss 27.44, time 29m 54s
rank 61, epoch 3, step 700 / 1362, train loss 50.46, time 29m 54s
rank 70, epoch 3, step 700 / 1362, train loss 48.15, time 29m 55s
rank 78, epoch 3, step 700 / 1362, train loss 33.40, time 29m 56s
rank 40, epoch 3, step 700 / 1362, train loss 29.44, time 29m 56s
rank 21, epoch 3, step 700 / 1362, train loss 50.60, time 29m 56s
rank 23, epoch 3, step 700 / 1362, train loss 38.36, time 29m 56s
rank 30, epoch 3, step 700 / 1362, train loss 52.79, time 29m 56s
rank 11, epoch 3, step 700 / 1362, train loss 54.90, time 29m 57s
rank 4, epoch 3, step 700 / 1362, train loss 40.61, time 29m 56s
rank 52, epoch 3, step 700 / 1362, train loss 46.25, time 29m 57s
rank 42, epoch 3, step 700 / 1362, train loss 55.23, time 29m 57s
rank 80, epoch 3, step 700 / 1362, train loss 50.37, time 29m 58s
rank 44, epoch 3, step 700 / 1362, train loss 38.16, time 29m 57s
rank 0, epoch 3, step 500 / 1362, train loss 43.25, time 29m 57s
rank 83, epoch 3, step 700 / 1362, train loss 49.44, time 29m 57s
rank 74, epoch 3, step 700 / 1362, train loss 23.56, time 29m 59s
rank 18, epoch 3, step 700 / 1362, train loss 38.65, time 29m 60s
rank 94, epoch 3, step 700 / 1362, train loss 39.93, time 30m 0s
rank 13, epoch 3, step 700 / 1362, train loss 50.29, time 30m 1s
rank 50, epoch 3, step 700 / 1362, train loss 40.00, time 30m 1s
rank 68, epoch 3, step 400 / 1362, train loss 46.31, time 30m 3s
rank 7, epoch 3, step 700 / 1362, train loss 42.49, time 30m 4s
rank 69, epoch 3, step 500 / 1362, train loss 41.40, time 30m 4s
rank 85, epoch 3, step 700 / 1362, train loss 25.88, time 30m 6s
rank 54, epoch 3, step 500 / 1362, train loss 45.43, time 30m 12s
rank 56, epoch 3, step 500 / 1362, train loss 31.31, time 30m 12s
rank 12, epoch 3, step 500 / 1362, train loss 51.95, time 30m 14s
rank 84, epoch 3, step 500 / 1362, train loss 44.63, time 30m 15s
rank 1, epoch 3, step 500 / 1362, train loss 40.05, time 30m 14s
rank 79, epoch 3, step 500 / 1362, train loss 36.95, time 30m 15s
rank 57, epoch 3, step 700 / 1362, train loss 44.57, time 30m 15s
rank 65, epoch 3, step 500 / 1362, train loss 37.70, time 30m 17s
rank 86, epoch 3, step 500 / 1362, train loss 41.60, time 30m 17s
rank 45, epoch 3, step 500 / 1362, train loss 58.13, time 30m 18s
rank 73, epoch 3, step 500 / 1362, train loss 58.30, time 30m 20s
rank 36, epoch 3, step 500 / 1362, train loss 33.71, time 30m 19s
rank 24, epoch 3, step 500 / 1362, train loss 37.65, time 30m 20s
rank 87, epoch 3, step 800 / 1362, train loss 35.74, time 30m 21s
rank 75, epoch 3, step 500 / 1362, train loss 39.93, time 30m 21s
rank 81, epoch 3, step 500 / 1362, train loss 37.63, time 30m 20s
rank 5, epoch 3, step 600 / 1362, train loss 37.25, time 30m 21s
rank 67, epoch 3, step 500 / 1362, train loss 43.79, time 30m 21s
rank 64, epoch 3, step 800 / 1362, train loss 58.62, time 30m 23s
rank 20, epoch 3, step 500 / 1362, train loss 41.45, time 30m 21s
rank 66, epoch 3, step 800 / 1362, train loss 34.75, time 30m 24s
rank 82, epoch 3, step 500 / 1362, train loss 34.89, time 30m 22s
rank 29, epoch 3, step 500 / 1362, train loss 37.38, time 30m 23s
rank 55, epoch 3, step 800 / 1362, train loss 42.83, time 30m 24s
rank 72, epoch 3, step 500 / 1362, train loss 55.85, time 30m 23s
rank 91, epoch 3, step 500 / 1362, train loss 34.10, time 30m 24s
rank 76, epoch 3, step 500 / 1362, train loss 31.79, time 30m 23s
rank 22, epoch 3, step 500 / 1362, train loss 41.42, time 30m 24s
rank 48, epoch 3, step 500 / 1362, train loss 65.44, time 30m 24s
rank 16, epoch 3, step 500 / 1362, train loss 50.83, time 30m 25s
rank 19, epoch 3, step 600 / 1362, train loss 43.83, time 30m 25s
rank 37, epoch 3, step 500 / 1362, train loss 48.48, time 30m 25s
rank 17, epoch 3, step 500 / 1362, train loss 37.67, time 30m 25s
rank 35, epoch 3, step 500 / 1362, train loss 37.68, time 30m 26s
rank 27, epoch 3, step 800 / 1362, train loss 39.28, time 30m 26s
rank 88, epoch 3, step 500 / 1362, train loss 78.41, time 30m 26s
rank 92, epoch 3, step 800 / 1362, train loss 55.37, time 30m 27s
rank 9, epoch 3, step 500 / 1362, train loss 28.33, time 30m 27s
rank 6, epoch 3, step 500 / 1362, train loss 54.18, time 30m 28s
rank 77, epoch 3, step 500 / 1362, train loss 46.39, time 30m 28s
rank 49, epoch 3, step 500 / 1362, train loss 49.85, time 30m 30s
rank 63, epoch 3, step 800 / 1362, train loss 46.37, time 30m 30s
rank 28, epoch 3, step 800 / 1362, train loss 50.76, time 30m 29s
rank 93, epoch 3, step 800 / 1362, train loss 55.03, time 30m 31s
rank 41, epoch 3, step 800 / 1362, train loss 29.72, time 30m 31s
rank 14, epoch 3, step 500 / 1362, train loss 39.88, time 30m 30s
rank 38, epoch 3, step 500 / 1362, train loss 32.81, time 30m 31s
rank 58, epoch 3, step 800 / 1362, train loss 38.78, time 30m 31s
rank 25, epoch 3, step 800 / 1362, train loss 37.83, time 30m 31s
rank 47, epoch 3, step 800 / 1362, train loss 56.91, time 30m 33s
rank 34, epoch 3, step 800 / 1362, train loss 49.45, time 30m 31s
rank 8, epoch 3, step 800 / 1362, train loss 47.41, time 30m 33s
rank 15, epoch 3, step 800 / 1362, train loss 36.96, time 30m 31s
rank 60, epoch 3, step 500 / 1362, train loss 47.32, time 30m 31s
rank 39, epoch 3, step 500 / 1362, train loss 42.79, time 30m 32s
rank 2, epoch 3, step 800 / 1362, train loss 50.29, time 30m 32s
rank 89, epoch 3, step 800 / 1362, train loss 39.87, time 30m 34s
rank 90, epoch 3, step 800 / 1362, train loss 52.39, time 30m 33s
rank 78, epoch 3, step 800 / 1362, train loss 56.19, time 30m 33s
rank 46, epoch 3, step 500 / 1362, train loss 32.17, time 30m 32s
rank 62, epoch 3, step 800 / 1362, train loss 33.74, time 30m 32s
rank 70, epoch 3, step 800 / 1362, train loss 49.50, time 30m 33s
rank 43, epoch 3, step 700 / 1362, train loss 33.40, time 30m 33s
rank 51, epoch 3, step 800 / 1362, train loss 37.60, time 30m 33s
rank 3, epoch 3, step 800 / 1362, train loss 25.82, time 30m 33s
rank 31, epoch 3, step 800 / 1362, train loss 30.67, time 30m 33s
rank 95, epoch 3, step 500 / 1362, train loss 41.46, time 30m 34s
rank 61, epoch 3, step 800 / 1362, train loss 43.30, time 30m 33s
rank 10, epoch 3, step 700 / 1362, train loss 49.58, time 30m 33s
rank 11, epoch 3, step 800 / 1362, train loss 50.74, time 30m 34s
rank 23, epoch 3, step 800 / 1362, train loss 47.64, time 30m 35s
rank 30, epoch 3, step 800 / 1362, train loss 36.15, time 30m 35s
rank 42, epoch 3, step 800 / 1362, train loss 42.58, time 30m 36s
rank 40, epoch 3, step 800 / 1362, train loss 43.84, time 30m 36s
rank 33, epoch 3, step 500 / 1362, train loss 43.38, time 30m 36s
rank 4, epoch 3, step 800 / 1362, train loss 47.50, time 30m 36s
rank 52, epoch 3, step 800 / 1362, train loss 36.57, time 30m 36s
rank 44, epoch 3, step 800 / 1362, train loss 41.21, time 30m 36s
rank 21, epoch 3, step 800 / 1362, train loss 66.65, time 30m 37s
rank 32, epoch 3, step 500 / 1362, train loss 43.79, time 30m 38s
rank 80, epoch 3, step 800 / 1362, train loss 38.11, time 30m 39s
rank 83, epoch 3, step 800 / 1362, train loss 53.70, time 30m 37s
rank 74, epoch 3, step 800 / 1362, train loss 41.35, time 30m 38s
rank 18, epoch 3, step 800 / 1362, train loss 59.25, time 30m 38s
rank 71, epoch 3, step 700 / 1362, train loss 36.70, time 30m 40s
rank 94, epoch 3, step 800 / 1362, train loss 48.28, time 30m 41s
rank 13, epoch 3, step 800 / 1362, train loss 52.52, time 30m 41s
rank 50, epoch 3, step 800 / 1362, train loss 48.56, time 30m 42s
rank 69, epoch 3, step 600 / 1362, train loss 50.54, time 30m 42s
rank 7, epoch 3, step 800 / 1362, train loss 46.13, time 30m 45s
rank 85, epoch 3, step 800 / 1362, train loss 34.78, time 30m 46s
rank 0, epoch 3, step 600 / 1362, train loss 38.21, time 30m 53s
rank 59, epoch 3, step 500 / 1362, train loss 56.26, time 30m 54s
rank 53, epoch 3, step 500 / 1362, train loss 54.84, time 30m 57s
rank 87, epoch 3, step 900 / 1362, train loss 22.72, time 30m 58s
rank 26, epoch 3, step 500 / 1362, train loss 30.00, time 30m 59s
rank 5, epoch 3, step 700 / 1362, train loss 57.45, time 30m 59s
rank 66, epoch 3, step 900 / 1362, train loss 37.47, time 31m 0s
rank 64, epoch 3, step 900 / 1362, train loss 42.39, time 31m 0s
rank 55, epoch 3, step 900 / 1362, train loss 48.65, time 31m 1s
rank 27, epoch 3, step 900 / 1362, train loss 41.54, time 31m 4s
rank 19, epoch 3, step 700 / 1362, train loss 37.54, time 31m 4s
rank 92, epoch 3, step 900 / 1362, train loss 46.08, time 31m 5s
rank 63, epoch 3, step 900 / 1362, train loss 42.74, time 31m 8s
rank 28, epoch 3, step 900 / 1362, train loss 32.92, time 31m 7s
rank 54, epoch 3, step 600 / 1362, train loss 48.27, time 31m 9s
rank 58, epoch 3, step 900 / 1362, train loss 40.34, time 31m 9s
rank 93, epoch 3, step 900 / 1362, train loss 33.96, time 31m 9s
rank 41, epoch 3, step 900 / 1362, train loss 43.42, time 31m 9s
rank 47, epoch 3, step 900 / 1362, train loss 68.14, time 31m 10s
rank 56, epoch 3, step 600 / 1362, train loss 41.58, time 31m 10s
rank 2, epoch 3, step 900 / 1362, train loss 37.83, time 31m 9s
rank 25, epoch 3, step 900 / 1362, train loss 42.44, time 31m 9s
rank 68, epoch 3, step 500 / 1362, train loss 20.84, time 31m 10s
rank 8, epoch 3, step 900 / 1362, train loss 58.10, time 31m 11s
rank 15, epoch 3, step 900 / 1362, train loss 43.78, time 31m 9s
rank 89, epoch 3, step 900 / 1362, train loss 35.15, time 31m 12s
rank 34, epoch 3, step 900 / 1362, train loss 21.82, time 31m 11s
rank 90, epoch 3, step 900 / 1362, train loss 41.98, time 31m 12s
rank 78, epoch 3, step 900 / 1362, train loss 56.91, time 31m 12s
rank 70, epoch 3, step 900 / 1362, train loss 37.07, time 31m 12s
rank 3, epoch 3, step 900 / 1362, train loss 24.74, time 31m 11s
rank 1, epoch 3, step 600 / 1362, train loss 69.97, time 31m 11s
rank 62, epoch 3, step 900 / 1362, train loss 51.61, time 31m 11s
rank 84, epoch 3, step 600 / 1362, train loss 63.70, time 31m 12s
rank 31, epoch 3, step 900 / 1362, train loss 47.63, time 31m 11s
rank 61, epoch 3, step 900 / 1362, train loss 38.57, time 31m 12s
rank 79, epoch 3, step 600 / 1362, train loss 52.92, time 31m 12s
rank 11, epoch 3, step 900 / 1362, train loss 41.37, time 31m 14s
rank 51, epoch 3, step 900 / 1362, train loss 62.34, time 31m 13s
rank 86, epoch 3, step 600 / 1362, train loss 41.22, time 31m 15s
rank 30, epoch 3, step 900 / 1362, train loss 41.76, time 31m 13s
rank 65, epoch 3, step 600 / 1362, train loss 50.98, time 31m 15s
rank 12, epoch 3, step 600 / 1362, train loss 47.26, time 31m 14s
rank 23, epoch 3, step 900 / 1362, train loss 40.06, time 31m 14s
rank 4, epoch 3, step 900 / 1362, train loss 38.58, time 31m 14s
rank 44, epoch 3, step 900 / 1362, train loss 42.36, time 31m 15s
rank 21, epoch 3, step 900 / 1362, train loss 47.48, time 31m 15s
rank 74, epoch 3, step 900 / 1362, train loss 53.79, time 31m 16s
rank 42, epoch 3, step 900 / 1362, train loss 47.95, time 31m 16s
rank 45, epoch 3, step 600 / 1362, train loss 46.93, time 31m 16s
rank 80, epoch 3, step 900 / 1362, train loss 32.40, time 31m 17s
rank 52, epoch 3, step 900 / 1362, train loss 35.35, time 31m 16s
rank 40, epoch 3, step 900 / 1362, train loss 33.65, time 31m 17s
rank 83, epoch 3, step 900 / 1362, train loss 42.54, time 31m 17s
rank 75, epoch 3, step 600 / 1362, train loss 68.95, time 31m 17s
rank 18, epoch 3, step 900 / 1362, train loss 28.31, time 31m 17s
rank 73, epoch 3, step 600 / 1362, train loss 50.26, time 31m 19s
rank 10, epoch 3, step 800 / 1362, train loss 43.54, time 31m 17s
rank 57, epoch 3, step 800 / 1362, train loss 38.73, time 31m 18s
rank 13, epoch 3, step 900 / 1362, train loss 65.84, time 31m 19s
rank 24, epoch 3, step 600 / 1362, train loss 31.83, time 31m 19s
rank 36, epoch 3, step 600 / 1362, train loss 36.55, time 31m 20s
rank 16, epoch 3, step 600 / 1362, train loss 38.73, time 31m 20s
rank 67, epoch 3, step 600 / 1362, train loss 42.94, time 31m 20s
rank 94, epoch 3, step 900 / 1362, train loss 17.78, time 31m 20s
rank 81, epoch 3, step 600 / 1362, train loss 43.46, time 31m 21s
rank 20, epoch 3, step 600 / 1362, train loss 45.02, time 31m 21s
rank 69, epoch 3, step 700 / 1362, train loss 46.07, time 31m 22s
rank 48, epoch 3, step 600 / 1362, train loss 62.19, time 31m 22s
rank 29, epoch 3, step 600 / 1362, train loss 31.89, time 31m 23s
rank 50, epoch 3, step 900 / 1362, train loss 29.52, time 31m 22s
rank 72, epoch 3, step 600 / 1362, train loss 33.72, time 31m 23s
rank 76, epoch 3, step 600 / 1362, train loss 37.15, time 31m 23s
rank 22, epoch 3, step 600 / 1362, train loss 24.19, time 31m 24s
rank 91, epoch 3, step 600 / 1362, train loss 34.23, time 31m 24s
rank 7, epoch 3, step 900 / 1362, train loss 34.75, time 31m 26s
rank 82, epoch 3, step 600 / 1362, train loss 33.37, time 31m 24s
rank 85, epoch 3, step 900 / 1362, train loss 30.66, time 31m 26s
rank 37, epoch 3, step 600 / 1362, train loss 43.01, time 31m 26s
rank 88, epoch 3, step 600 / 1362, train loss 52.80, time 31m 26s
rank 35, epoch 3, step 600 / 1362, train loss 48.60, time 31m 28s
rank 17, epoch 3, step 600 / 1362, train loss 42.70, time 31m 28s
rank 6, epoch 3, step 600 / 1362, train loss 23.29, time 31m 28s
rank 9, epoch 3, step 600 / 1362, train loss 48.09, time 31m 30s
rank 77, epoch 3, step 600 / 1362, train loss 45.72, time 31m 30s
rank 49, epoch 3, step 600 / 1362, train loss 44.69, time 31m 32s
rank 14, epoch 3, step 600 / 1362, train loss 36.28, time 31m 32s
rank 46, epoch 3, step 600 / 1362, train loss 25.83, time 31m 33s
rank 38, epoch 3, step 600 / 1362, train loss 52.59, time 31m 34s
rank 87, epoch 3, step 1000 / 1362, train loss 39.64, time 31m 35s
rank 60, epoch 3, step 600 / 1362, train loss 37.08, time 31m 33s
rank 43, epoch 3, step 800 / 1362, train loss 29.38, time 31m 34s
rank 39, epoch 3, step 600 / 1362, train loss 45.32, time 31m 35s
rank 95, epoch 3, step 600 / 1362, train loss 40.60, time 31m 36s
rank 5, epoch 3, step 800 / 1362, train loss 50.47, time 31m 37s
rank 64, epoch 3, step 1000 / 1362, train loss 39.72, time 31m 38s
rank 66, epoch 3, step 1000 / 1362, train loss 47.60, time 31m 39s
rank 33, epoch 3, step 600 / 1362, train loss 48.90, time 31m 38s
rank 55, epoch 3, step 1000 / 1362, train loss 46.44, time 31m 40s
rank 71, epoch 3, step 800 / 1362, train loss 32.05, time 31m 42s
rank 32, epoch 3, step 600 / 1362, train loss 40.36, time 31m 42s
rank 27, epoch 3, step 1000 / 1362, train loss 46.08, time 31m 42s
rank 92, epoch 3, step 1000 / 1362, train loss 37.78, time 31m 43s
rank 63, epoch 3, step 1000 / 1362, train loss 51.85, time 31m 46s
rank 28, epoch 3, step 1000 / 1362, train loss 57.35, time 31m 45s
rank 47, epoch 3, step 1000 / 1362, train loss 53.51, time 31m 47s
rank 41, epoch 3, step 1000 / 1362, train loss 44.23, time 31m 46s
rank 93, epoch 3, step 1000 / 1362, train loss 39.83, time 31m 47s
rank 2, epoch 3, step 1000 / 1362, train loss 56.45, time 31m 46s
rank 58, epoch 3, step 1000 / 1362, train loss 32.83, time 31m 48s
rank 25, epoch 3, step 1000 / 1362, train loss 34.92, time 31m 47s
rank 15, epoch 3, step 1000 / 1362, train loss 52.89, time 31m 47s
rank 89, epoch 3, step 1000 / 1362, train loss 28.85, time 31m 50s
rank 0, epoch 3, step 700 / 1362, train loss 31.72, time 31m 49s
rank 8, epoch 3, step 1000 / 1362, train loss 50.37, time 31m 50s
rank 34, epoch 3, step 1000 / 1362, train loss 42.35, time 31m 49s
rank 90, epoch 3, step 1000 / 1362, train loss 38.28, time 31m 51s
rank 3, epoch 3, step 1000 / 1362, train loss 37.84, time 31m 49s
rank 31, epoch 3, step 1000 / 1362, train loss 45.92, time 31m 50s
rank 70, epoch 3, step 1000 / 1362, train loss 25.74, time 31m 50s
rank 62, epoch 3, step 1000 / 1362, train loss 51.06, time 31m 50s
rank 51, epoch 3, step 1000 / 1362, train loss 28.90, time 31m 50s
rank 78, epoch 3, step 1000 / 1362, train loss 55.42, time 31m 52s
rank 61, epoch 3, step 1000 / 1362, train loss 30.30, time 31m 51s
rank 11, epoch 3, step 1000 / 1362, train loss 43.10, time 31m 52s
rank 30, epoch 3, step 1000 / 1362, train loss 57.37, time 31m 52s
rank 44, epoch 3, step 1000 / 1362, train loss 48.72, time 31m 54s
rank 21, epoch 3, step 1000 / 1362, train loss 27.29, time 31m 54s
rank 23, epoch 3, step 1000 / 1362, train loss 45.30, time 31m 54s
rank 4, epoch 3, step 1000 / 1362, train loss 28.09, time 31m 54s
rank 74, epoch 3, step 1000 / 1362, train loss 56.22, time 31m 55s
rank 42, epoch 3, step 1000 / 1362, train loss 65.23, time 31m 55s
rank 80, epoch 3, step 1000 / 1362, train loss 35.82, time 31m 56s
rank 40, epoch 3, step 1000 / 1362, train loss 51.26, time 31m 56s
rank 52, epoch 3, step 1000 / 1362, train loss 52.95, time 31m 56s
rank 18, epoch 3, step 1000 / 1362, train loss 67.45, time 31m 56s
rank 83, epoch 3, step 1000 / 1362, train loss 59.67, time 31m 56s
rank 13, epoch 3, step 1000 / 1362, train loss 49.23, time 31m 58s
rank 16, epoch 3, step 700 / 1362, train loss 58.22, time 31m 59s
rank 94, epoch 3, step 1000 / 1362, train loss 48.68, time 31m 59s
rank 59, epoch 3, step 600 / 1362, train loss 36.67, time 32m 1s
rank 19, epoch 3, step 800 / 1362, train loss 31.53, time 32m 0s
rank 69, epoch 3, step 800 / 1362, train loss 34.45, time 32m 2s
rank 50, epoch 3, step 1000 / 1362, train loss 48.99, time 32m 1s
rank 10, epoch 3, step 900 / 1362, train loss 46.16, time 32m 2s
rank 53, epoch 3, step 600 / 1362, train loss 32.79, time 32m 5s
rank 7, epoch 3, step 1000 / 1362, train loss 40.71, time 32m 5s
rank 85, epoch 3, step 1000 / 1362, train loss 46.77, time 32m 6s
rank 54, epoch 3, step 700 / 1362, train loss 45.61, time 32m 7s
rank 26, epoch 3, step 600 / 1362, train loss 53.11, time 32m 7s
rank 56, epoch 3, step 700 / 1362, train loss 47.42, time 32m 9s
rank 1, epoch 3, step 700 / 1362, train loss 45.04, time 32m 9s
rank 84, epoch 3, step 700 / 1362, train loss 49.00, time 32m 10s
rank 87, epoch 3, step 1100 / 1362, train loss 47.15, time 32m 11s
rank 79, epoch 3, step 700 / 1362, train loss 33.35, time 32m 13s
rank 86, epoch 3, step 700 / 1362, train loss 53.52, time 32m 15s
rank 66, epoch 3, step 1100 / 1362, train loss 21.09, time 32m 15s
rank 65, epoch 3, step 700 / 1362, train loss 37.72, time 32m 14s
rank 5, epoch 3, step 900 / 1362, train loss 52.57, time 32m 15s
rank 45, epoch 3, step 700 / 1362, train loss 38.50, time 32m 15s
rank 64, epoch 3, step 1100 / 1362, train loss 32.59, time 32m 17s
rank 55, epoch 3, step 1100 / 1362, train loss 33.31, time 32m 17s
rank 12, epoch 3, step 700 / 1362, train loss 54.50, time 32m 16s
rank 75, epoch 3, step 700 / 1362, train loss 56.74, time 32m 16s
rank 73, epoch 3, step 700 / 1362, train loss 55.38, time 32m 18s
rank 36, epoch 3, step 700 / 1362, train loss 42.63, time 32m 18s
rank 24, epoch 3, step 700 / 1362, train loss 51.34, time 32m 19s
rank 81, epoch 3, step 700 / 1362, train loss 49.94, time 32m 20s
rank 68, epoch 3, step 600 / 1362, train loss 62.40, time 32m 20s
rank 27, epoch 3, step 1100 / 1362, train loss 45.42, time 32m 20s
rank 20, epoch 3, step 700 / 1362, train loss 49.06, time 32m 21s
rank 67, epoch 3, step 700 / 1362, train loss 44.19, time 32m 21s
rank 57, epoch 3, step 900 / 1362, train loss 26.62, time 32m 21s
rank 92, epoch 3, step 1100 / 1362, train loss 36.67, time 32m 21s
rank 22, epoch 3, step 700 / 1362, train loss 52.75, time 32m 23s
rank 63, epoch 3, step 1100 / 1362, train loss 46.84, time 32m 24s
rank 72, epoch 3, step 700 / 1362, train loss 40.53, time 32m 23s
rank 48, epoch 3, step 700 / 1362, train loss 22.86, time 32m 24s
rank 2, epoch 3, step 1100 / 1362, train loss 43.25, time 32m 23s
rank 47, epoch 3, step 1100 / 1362, train loss 24.83, time 32m 25s
rank 28, epoch 3, step 1100 / 1362, train loss 41.95, time 32m 23s
rank 76, epoch 3, step 700 / 1362, train loss 35.99, time 32m 23s
rank 29, epoch 3, step 700 / 1362, train loss 57.20, time 32m 24s
rank 41, epoch 3, step 1100 / 1362, train loss 40.93, time 32m 25s
rank 93, epoch 3, step 1100 / 1362, train loss 30.10, time 32m 25s
rank 25, epoch 3, step 1100 / 1362, train loss 41.97, time 32m 25s
rank 91, epoch 3, step 700 / 1362, train loss 33.90, time 32m 25s
rank 82, epoch 3, step 700 / 1362, train loss 41.93, time 32m 25s
rank 88, epoch 3, step 700 / 1362, train loss 36.91, time 32m 25s
rank 58, epoch 3, step 1100 / 1362, train loss 42.74, time 32m 26s
rank 15, epoch 3, step 1100 / 1362, train loss 43.02, time 32m 25s
rank 8, epoch 3, step 1100 / 1362, train loss 48.34, time 32m 28s
rank 35, epoch 3, step 700 / 1362, train loss 38.93, time 32m 28s
rank 37, epoch 3, step 700 / 1362, train loss 53.57, time 32m 27s
rank 89, epoch 3, step 1100 / 1362, train loss 26.02, time 32m 29s
rank 34, epoch 3, step 1100 / 1362, train loss 40.91, time 32m 27s
rank 31, epoch 3, step 1100 / 1362, train loss 29.01, time 32m 28s
rank 90, epoch 3, step 1100 / 1362, train loss 39.39, time 32m 29s
rank 9, epoch 3, step 700 / 1362, train loss 51.68, time 32m 28s
rank 62, epoch 3, step 1100 / 1362, train loss 45.37, time 32m 28s
rank 3, epoch 3, step 1100 / 1362, train loss 45.26, time 32m 28s
rank 6, epoch 3, step 700 / 1362, train loss 38.44, time 32m 28s
rank 17, epoch 3, step 700 / 1362, train loss 37.44, time 32m 29s
rank 70, epoch 3, step 1100 / 1362, train loss 51.78, time 32m 30s
rank 51, epoch 3, step 1100 / 1362, train loss 33.09, time 32m 30s
rank 78, epoch 3, step 1100 / 1362, train loss 30.48, time 32m 31s
rank 77, epoch 3, step 700 / 1362, train loss 33.63, time 32m 30s
rank 61, epoch 3, step 1100 / 1362, train loss 34.50, time 32m 30s
rank 11, epoch 3, step 1100 / 1362, train loss 37.56, time 32m 31s
rank 49, epoch 3, step 700 / 1362, train loss 29.73, time 32m 33s
rank 30, epoch 3, step 1100 / 1362, train loss 30.49, time 32m 31s
rank 74, epoch 3, step 1100 / 1362, train loss 29.81, time 32m 33s
rank 44, epoch 3, step 1100 / 1362, train loss 44.57, time 32m 32s
rank 4, epoch 3, step 1100 / 1362, train loss 49.53, time 32m 32s
rank 21, epoch 3, step 1100 / 1362, train loss 56.10, time 32m 33s
rank 23, epoch 3, step 1100 / 1362, train loss 34.90, time 32m 33s
rank 43, epoch 3, step 900 / 1362, train loss 41.82, time 32m 34s
rank 46, epoch 3, step 700 / 1362, train loss 42.85, time 32m 34s
rank 14, epoch 3, step 700 / 1362, train loss 58.44, time 32m 34s
rank 60, epoch 3, step 700 / 1362, train loss 28.96, time 32m 34s
rank 52, epoch 3, step 1100 / 1362, train loss 43.54, time 32m 34s
rank 42, epoch 3, step 1100 / 1362, train loss 53.70, time 32m 35s
rank 38, epoch 3, step 700 / 1362, train loss 69.85, time 32m 35s
rank 40, epoch 3, step 1100 / 1362, train loss 65.40, time 32m 35s
rank 80, epoch 3, step 1100 / 1362, train loss 54.89, time 32m 37s
rank 83, epoch 3, step 1100 / 1362, train loss 44.60, time 32m 36s
rank 18, epoch 3, step 1100 / 1362, train loss 29.65, time 32m 36s
rank 13, epoch 3, step 1100 / 1362, train loss 28.34, time 32m 37s
rank 95, epoch 3, step 700 / 1362, train loss 34.67, time 32m 38s
rank 16, epoch 3, step 800 / 1362, train loss 52.73, time 32m 38s
